;Title;Producer;Brand;Vintage;Wine Type;Colour;Country;Region;Appellation;Sweetness;Closure;Alcohol;Body;Oak;Grapes
117;Bodega Colomé, Altura Máxima Pinot Noir, Calchaquí Valley;Bodega Colomé;Altura Máxima Pinot Noir;2020;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;12.80%;Full;Oaked;['100% Pinot Noir / Pinot Nero']
118;Bemberg Estate Wines, La Linterna Parcela No.12 Finca Las;Bemberg Estate Wines;La Linterna Parcela No.12 Finca Las Piedras Pinot Noir;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.80%;Full;Oaked;['100% Pinot Noir / Pinot Nero']
119;Otronia, Block I Pinot Noir, Chubut, Patagonia, 2019;Otronia;Block I Pinot Noir;2019;Still;Red;Argentina;Patagonia;Chubut;Dry;Cork;12.10%;Full;Oaked;['100% Pinot Noir / Pinot Nero']
120;Bodegas Salentein, Single Vineyard Los Jabalíes Pinot Noir;Bodegas Salentein;Single Vineyard Los Jabalíes Pinot Noir;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Pinot Noir / Pinot Nero']
121;Bodega Chacra, Lunita Pinot Noir, Río Negro, Mainqué, 2021;Bodega Chacra;Lunita Pinot Noir;2021;Still;Red;Argentina;Patagonia;Río Negro;Dry;Cork;12.50%;Full;Lightly Oaked;['100% Pinot Noir / Pinot Nero']
122;Bodega Chacra, 55 Pinot Noir, Río Negro, Mainqué, 2021;Bodega Chacra;55 Pinot Noir;2021;Still;Red;Argentina;Patagonia;Río Negro;Dry;Cork;12.50%;Full;Oaked;['100% Pinot Noir / Pinot Nero']
123;Domaine Nico, La Savante Pinot Noir, Uco Valley;Domaine Nico;La Savante Pinot Noir;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Pinot Noir / Pinot Nero']
124;Canopous, Pintom Pinot Noir, Uco Valley, San Carlos, 2020;Canopous;Pintom Pinot Noir;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;12.50%;Full;Oaked;['100% Pinot Noir / Pinot Nero']
125;Susana Balbo, Signature Barrel-fermented Torrontes, Uco;Susana Balbo;Signature Barrel-fermented Torrontes;2021;Still;White;Argentina;Mendoza;Uco Valley;Dry;Screwcap;11.50%;Medium;Lightly Oaked;['100% Torrontés']
126;Bodegas Salentein, Single Vineyard Los Jabalíes San Pablo;Bodegas Salentein;Single Vineyard Los Jabalíes San Pablo Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Malbec']
127;Domaine Bousquet, Gaia Organic Cabernet Franc, Gualtallary;Domaine Bousquet;Gaia Organic Cabernet Franc;2019;Still;Red;Argentina;Mendoza;Gualtallary;Dry;Cork;14.50%;Medium;Oaked;['100% Cabernet Franc']
128;Rutini, Trumpeter Sauvignon Blanc, Mendoza, Argentina, 2021;Rutini;Trumpeter Sauvignon Blanc;2021;Still;White;;;;;;;;;
129;Rutini, Trumpeter Reserve Chardonnay, Mendoza, 2020;Rutini;Trumpeter Reserve Chardonnay;2020;Still;White;Argentina;Mendoza;;Dry;Cork;13.00%;Light;Lightly Oaked;['100% Chardonnay']
130;Rutini, Encuentro Malbec, Mendoza, Argentina, 2020;Rutini;Encuentro Malbec;2020;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
131;Bodega Trapiche, Perfiles Calcáreo Malbec, Mendoza, 2018;Bodega Trapiche;Perfiles Calcáreo Malbec;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
132;El Esteco, Malbec, Cafayate Valley, Salta, Argentina, 2019;El Esteco;Malbec;2019;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
133;El Esteco, Don David Reserve Malbec, Cafayate Valley, 2020;El Esteco;Don David Reserve Malbec;2020;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
134;Domaine Bousquet, Organic Rosé, Mendoza, Argentina, 2022;Domaine Bousquet;Organic Rosé;2022;Still;Rosé;Argentina;Mendoza;;Dry;Screwcap;12.50%;Light;;['10% Pinot Grigio / Pinot Gris', '50% Pinot Noir / Pinot Nero', '30% Syrah / Shiraz']
135;Terrazas de los Andes, Chardonnay Reserva, Mendoza, 2020;Terrazas de los Andes;Chardonnay Reserva;2020;Still;White;Argentina;Mendoza;;Dry;Screwcap;13.50%;Light;Lightly Oaked;['100% Chardonnay']
136;Luigi Bosca, de Sangre Cabernet Sauvignon, Mendoza, 2018;Luigi Bosca;de Sangre Cabernet Sauvignon;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['100% Cabernet Sauvignon']
137;Bodega Norton, Lote Negro Unique Edition, Uco Valley, 2019;Bodega Norton;Lote Negro Unique Edition;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['40% Cabernet Franc', '60% Malbec']
138;Bodega Colomé, Estate Torrontés, Calchaquí Valley, 2021;Bodega Colomé;Estate Torrontés;2021;Still;White;Argentina;Salta;Calchaquí Valley;Dry;Screwcap;13.50%;Medium;Unoaked;['100% Torrontés']
139;Bodega Noemia, A Lisa, Río Negro, Mainqué, Patagonia, 2020;Bodega Noemia;A Lisa;2020;Still;Red;Argentina;Patagonia;Río Negro;Dry;Cork;14.00%;Medium;Lightly Oaked;['1% Cabernet Franc', '90% Malbec', '9% Merlot']
140;Cara Sur, Criolla, Calingasta Valley, San Juan, 2021;Cara Sur;Criolla;2021;Still;Red;Argentina;San Juan;Calingasta Valley;Dry;Cork;13.50%;Medium;Unoaked;['100% Criolla Chica']
141;Bodega Aleanna, El Enemigo Caberent Franc, Gualtallary, 2018;Bodega Aleanna;El Enemigo Caberent Franc;2018;Still;Red;Argentina;Mendoza;Gualtallary;Dry;Cork;13.50%;Full;Oaked;['90% Cabernet Franc', '10% Malbec']
142;Bodegas Salentein, Barrel Selection Chardonnay, Uco Valley;Bodegas Salentein;Barrel Selection Chardonnay;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.00%;Medium;Lightly Oaked;['100% Chardonnay']
143;Riccitelli, Blanco de la Casa, Uco Valley, Mendoza, 2021;Riccitelli;Blanco de la Casa;2021;Still;White;Argentina;Mendoza;;;;;;;
144;Bodega Piedra Negra, L'Esprit de Chacayes, Uco Valley, Los;Bodega Piedra Negra;L'Esprit de Chacayes;2021;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Unoaked;['70% Malbec', '30% Côt (Malbec)']
145;El Enemigo Wines, Bonarda, Mendoza 2018;El Enemigo Wines;Bonarda;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;Medium;;['85% Bonarda', '15% Cabernet Franc']
146;Gouguenheim, Malbec Bubbles Extra Brut, Mendoza, Argentina;Gouguenheim;Malbec Bubbles Extra Brut;;Sparkling;White;Argentina;Mendoza;;Dry;Cork;12.00%;Medium;Unoaked;['100% Malbec']
147;Facón Grabado, Malbec, Mendoza, Argentina 2020;Facón Grabado;Malbec;2020;Still;Red;Argentina;Mendoza;;Dry;Screwcap;14.00%;Full;;['100% Malbec']
148;Bodegas Fabre, Alta Yarí Gran Corte, Mendoza, Argentina 2019;Bodegas Fabre;Alta Yarí Gran Corte;2019;Still;Red;Argentina;Mendoza;;Dry;Natural Cork;14.50%;;;['65% Cabernet Franc', '5% Cabernet Sauvignon', '30% Malbec']
149;Chandon, Garden Spritz, Mendoza, Argentina;Chandon;Garden Spritz;;Sparkling;Rosé;Argentina;Mendoza;;Sweet;Natural Cork;11.50%;;;['Chardonnay', 'Pinot Noir / Pinot Nero', 'Sémillon']
150;Ricitelli, This is Not Another Lovely Malbec, Uco Valley, Argentina 2020;Ricitelli;This is Not Another Lovely Malbec;2020;Still;Red;;;;;;;;;
151;Amalaya, Malbec, Calchaquí Valley, Salta, Argentina, 2020;Amalaya;Malbec;2020;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Screwcap;14.00%;Full;;['100% Malbec']
152;Earth & Sun, MLBC Malbec, Mendoza, Argentina, 2021;Earth & Sun;MLBC Malbec;2021;Still;Red;Argentina;Mendoza;;Dry;Screwcap;14.00%;Full;;['100% Malbec']
153;Doña Paula, Estate Malbec, Uco Valley, Mendoza, 2021;Doña Paula;Estate Malbec;2021;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;;['100% Malbec']
154;Domaine Bousquet, Gran Organic Malbec, Uco Valley, Argentina 2020;Domaine Bousquet;Gran Organic Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;;['100% Malbec']
155;Chakana, Nuna Malbec, Luján de Cuyo, Mendoza, 2021;Chakana;Nuna Malbec;2021;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;13.00%;Full;;['100% Malbec']
156;Finca Decero, Remolinos Single Vineyard Malbec, Luján de Cuyo, Mendoza, 2018;Finca Decero;Remolinos Single Vineyard Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;;['100% Malbec']
157;Domaine Bousquet, Reserve Malbec, Uco Valley, Tupungato, Argentina 2020;Domaine Bousquet;Reserve Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;;['100% Malbec']
158;Viñalba, Gran Reservado Malbec, Luján de Cuyo, 2018;Viñalba;Gran Reservado Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;;['100% Malbec']
159;Molinillo, Malbec, Mendoza, Argentina, 2021;Molinillo;Malbec;2021;Still;Red;Argentina;Mendoza;;Dry;Screwcap;14.00%;Full;;['100% Malbec']
160;Bodega Atamisque, Serbal Malbec, Uco Valley, Tupungato, 2020;Bodega Atamisque;Serbal Malbec;2020;Still;Red;Argentina;Mendoza;;;;;;;
161;Domaine Bousquet, Finca Lalande Organic Malbec, Uco Valley, Argentina 2021;Domaine Bousquet;Finca Lalande Organic Malbec;2021;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Screwcap;14.00%;Full;;['100% Malbec']
162;Piattelli Vineyards, Grand Malbec, Cafayate Valley, 2019;Piattelli Vineyards;Grand Malbec;2019;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Cork;15.00%;Full;Oaked;['100% Malbec']
163;Domingo Molina, Malbec, Calchaquí Valley, Salta, 2018;Domingo Molina;Malbec;2018;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
164;Michel Rolland, Clos de los Siete, Mendoza, Argentina, 2019;Michel Rolland;Clos de los Siete;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;;;['50% Malbec', '24% Merlot', '11% Syrah / Shiraz']
165;Co-op, Irresistible Organic Malbec, Famatina Valley, Argentina 2020;Co-op;Irresistible Organic Malbec;2020;Still;Red;Argentina;Famatina Valley;;Dry;Cork;13.00%;Medium;Oaked;['100% Malbec']
166;Bodegas Fabre, Vinalba Parrilla Malbec, Mendoza, Argentina 2021;Bodegas Fabre;Vinalba Parrilla Malbec;2021;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;;['100% Malbec']
167;Finca Decero, Remolinos Vineyard Malbec, Luján de Cuyo, Agrelo, 2018;Finca Decero;Remolinos Vineyard Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
168;Terrazas de los Andes, Grand Malbec, Mendoza, 2017;Terrazas de los Andes;Grand Malbec;2017;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
169;Catena, High Mountain Vines Malbec, Mendoza, Argentina, 2019;Catena;High Mountain Vines Malbec;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;Medium;Oaked;['100% Malbec']
170;Catena, Alta Historic Rows Malbec, Uco Valley, Mendoza, 2018;Catena;Alta Historic Rows Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.80%;Medium;Oaked;['100% Malbec']
171;Casarena, 505 Malbec, Mendoza, Argentina, 2020;Casarena;505 Malbec;2020;Still;Red;Argentina;Mendoza;;Dry;Screwcap;13.50%;Medium;Lightly Oaked;['100% Malbec']
172;Casarena, Naoki Single Vineyard Malbec, Luján de Cuyo;Casarena;Naoki Single Vineyard Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.00%;Medium;Oaked;['100% Malbec']
173;Casarena, Appellation Agrelo Malbec, Luján de Cuyo, Agrelo;Casarena;Appellation Agrelo Malbec;2019;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.00%;Medium;Oaked;['100% Malbec']
174;Domaine Bousquet, Gaia Organic Malbec, Uco Valley;Domaine Bousquet;Gaia Organic Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.70%;Medium;Lightly Oaked;['100% Malbec']
175;Zuccardi, Serie A Malbec, Uco Valley, Mendoza, 2020;Zuccardi;Serie A Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Medium;Lightly Oaked;['100% Malbec']
176;Zuccardi, Brazos de los Andes Malbec, Uco Valley, 2020;Zuccardi;Brazos de los Andes Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Medium;Lightly Oaked;['100% Malbec']
177;Susana Balbo, Nosotros, Mendoza, Argentina, 2018;Susana Balbo;Nosotros;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
178;Bodega Trapiche, Terroir Series Finca Ambrosia Malbec;Bodega Trapiche;Terroir Series Finca Ambrosia Malbec;2019;Still;Red;Argentina;Mendoza;Gualtallary;Dry;Cork;15.00%;Medium;Oaked;['100% Malbec']
179;Graffigna, Reserve Malbec, Uco Valley, Mendoza, 2020;Graffigna;Reserve Malbec;2020;Still;Red;Argentina;Uco Valley;;Dry;Cork;14.00%;Medium;Unoaked;['100% Malbec']
180;Pyros Vineyard, Single Vineyard Block No 4 Malbec, Pedernal;Pyros Vineyard;Single Vineyard Block No 4 Malbec;2017;Still;Red;Argentina;San Juan;Pedernal Valley;Dry;Cork;14.50%;Medium;Oaked;['100% Malbec']
181;Argento, Single Vineyard Finca Altamira Organic Malbec, Uco;Argento;Single Vineyard Finca Altamira Organic Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Medium;Lightly Oaked;['100% Malbec']
182;Pulenta Estate, Malbec, Uco Valley, Mendoza, Argentina, 2019;Pulenta Estate;Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
183;Luigi Bosca, Los Nobles Single Vineyard Malbec, Luján de;Luigi Bosca;Los Nobles Single Vineyard Malbec;2020;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['94% Malbec', '6% Petit Verdot']
184;Luigi Bosca, De Sangre Malbec, Mendoza, Argentina, 2019;Luigi Bosca;De Sangre Malbec;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Medium;Oaked;['100% Malbec']
185;Rutini, Single Vineyard Gualtallary Malbec, Gualtallary;Rutini;Single Vineyard Gualtallary Malbec;2017;Still;Red;Argentina;Mendoza;Gualtallary;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
186;Trivento, Eolo Malbec, Luján de Cuyo, Mendoza, 2018;Trivento;Eolo Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Medium;Oaked;['100% Malbec']
187;Bodegas Bianchi, Particular Malbec, San Rafael, 2019;Bodegas Bianchi;Particular Malbec;2019;Still;Red;Argentina;Mendoza;San Rafael;Dry;Cork;14.00%;Full;Oaked;['4% Cabernet Sauvignon', '96% Malbec']
188;Estancia Mendoza, Single Vineyard Malbec, Uco Valley, 2019;Estancia Mendoza;Single Vineyard Malbec;2019;Still;Red;Argentina;Uco Valley;Uco Valley;Dry;Cork;13.50%;Full;Lightly Oaked;['100% Malbec']
189;Buenas Vides, Cabernet Sauvignon, Mendoza, Argentina 2019;Buenas Vides;Cabernet Sauvignon;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;;['100% Cabernet Sauvignon']
190;Cheval des Andes, Mendoza, Argentina, 2015;Cheval des Andes;;2015;Still;Red;Argentina;Mendoza;;Dry;Natural Cork;14.50%;Full;Oaked;['28% Cabernet Sauvignon', '72% Malbec']
191;Cheval des Andes, Mendoza, Argentina, 1999;Cheval des Andes;;1999;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;;['Cabernet Sauvignon', 'Malbec']
192;Cheval des Andes, Mendoza, Argentina, 2012;Cheval des Andes;;2012;Still;Red;Argentina;Mendoza;;Dry;;15.00%;;;['26% Cabernet Sauvignon', '66% Malbec', '8% Petit Verdot']
193;Cheval des Andes, Mendoza, Argentina, 2016;Cheval des Andes;;2016;Still;Red;Argentina;Mendoza;;;Natural Cork;;Full;Oaked;['37% Cabernet Sauvignon', '58% Malbec', '5% Petit Verdot']
194;Cheval des Andes, Mendoza, Argentina, 2017;Cheval des Andes;;2017;Still;Red;Argentina;Mendoza;;Dry;Natural Cork;;Full;Oaked;['Cabernet Sauvignon', 'Malbec']
195;Zuccardi, Valles Bonarda, Uco Valley, Mendoza, 2018;Zuccardi;Valles Bonarda;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.00%;Medium;Lightly Oaked;['100% Bonarda']
196;Rutini Wines, Apartado Gran Blend, Uco Valley, Mendoza 2017;Rutini Wines;Apartado Gran Blend;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Natural Cork;14.50%;Full;Oaked;['20% Cabernet Franc', '30% Cabernet Sauvignon', '30% Malbec']
197;Finca Sophenia, Synthesis The Blend, Gualtallary 2017;Finca Sophenia;Synthesis The Blend;2017;Still;Red;Argentina;Mendoza;Gualtallary;Dry;Natural Cork;14.50%;Full;Oaked;['46% Cabernet Sauvignon', '41% Malbec', '13% Merlot']
198;Bemberg Estate Wines, Pionero, Gualtallary, Mendoza 2016;Bemberg Estate Wines;Pionero;2016;Still;Red;Argentina;Mendoza;Gualtallary;Dry;Natural Cork;15.00%;Full;Oaked;['30% Cabernet Franc', '5% Cabernet Sauvignon', '65% Malbec']
199;Bodegas Salentein, Numina Gran Corte, Uco Valley 2018;Bodegas Salentein;Numina Gran Corte;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Natural Cork;14.30%;Full;Oaked;['5% Cabernet Franc', '20% Cabernet Sauvignon', '66% Malbec']
200;Catena Zapata, Nicolás Catena Zapata, Uco Valley 2018;Catena Zapata;Nicolás Catena Zapata;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Natural Cork;13.90%;Full;Oaked;['65% Cabernet Sauvignon', '35% Malbec']
201;Lagarde, Henry Gran Guarda, Mendoza, Argentina 2017;Lagarde;Henry Gran Guarda;2017;Still;Red;Argentina;Mendoza;;Dry;Natural Cork;14.20%;Full;Oaked;['20% Cabernet Franc', '28% Cabernet Sauvignon', '38% Malbec']
202;Pulenta Estate, Gran Corte VII, Luján de Cuyo, Agrelo 2018;Pulenta Estate;Gran Corte VII;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Natural Cork;14.50%;Full;Oaked;['28% Cabernet Sauvignon', '45% Malbec', '15% Merlot']
203;Bodegas Bianchi, Enzo Bianchi Gran Corte, San Rafael 2018;Bodegas Bianchi;Enzo Bianchi Gran Corte;2018;Still;Red;Argentina;;;;;;;;
204;Zuccardi, Valles Bonarda, Mendoza, Argentina, 2018;Zuccardi;Valles Bonarda;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;13.00%;Medium;Lightly Oaked;['100% Bonarda']
205;Domaine Bousquet, Finca Lalande Malbec, Uco Valley, 2020;Domaine Bousquet;Finca Lalande Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Screwcap;14.00%;Full;Unoaked;['100% Malbec']
206;Familia Blanca, Mairena Malbec, Luján de Cuyo, 2018;Familia Blanca;Mairena Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;13.50%;Full;;['100% Malbec']
207;Domaine Bousquet, Organic Malbec, Uco Valley, Mendoza, 2020;Domaine Bousquet;Organic Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Medium;Lightly Oaked;['100% Malbec']
208;Mendel, Semillon, Uco Valley, Mendoza, Argentina, 2020;Mendel;Semillon;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.00%;Medium;Lightly Oaked;['100% Sémillon']
209;Mendel, Cabernet Sauvignon, Mendoza, Argentina, 2019;Mendel;Cabernet Sauvignon;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['100% Cabernet Sauvignon']
210;Mendel, Cabernet Franc, Uco Valley, Paraje Altamira, 2019;Mendel;Cabernet Franc;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Medium;Oaked;['100% Cabernet Franc']
211;Mendel, Unus, Mendoza, Argentina, 2019;Mendel;Unus;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['25% Cabernet Sauvignon', '65% Malbec', '10% Petit Verdot']
212;Argento, Single Vineyard Finca Altamira Organic Malbec, Uco Valley (Altamira), Argentina 2019;Argento;Single Vineyard Finca Altamira Organic Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;;['Malbec']
213;Marta's Vineyard, Signature Reserve Cabernet Franc, Luján de Cuyo, Mendoza, Argentina 2016;Marta's Vineyard;Signature Reserve Cabernet Franc;2016;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;13.70%;Full;;['Cabernet Franc']
214;Rutini, Apartado Gran Malbec, Uco Valley, Mendoza, Argentina, 2019;Rutini;Apartado Gran Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.90%;Full;;['Malbec']
215;Michelini i Mufatto, Propositos Chenin Blanc, Uco Valley;Michelini i Mufatto;Propositos Chenin Blanc;2017;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;11.50%;Medium;;['100% Chenin Blanc']
216;Viña Cobos, Vinculum Chardonnay, Uco Valley, Mendoza, 2020;Viña Cobos;Vinculum Chardonnay;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Medium;;['100% Chardonnay']
217;Tesco, Finest Trilogy Malbec, Mendoza, Argentina 2017;Tesco;Finest Trilogy Malbec;2017;Still;Red;Argentina;Mendoza;;Dry;;13.50%;;;['100% Malbec']
218;Tesco, Finest Malbec Rosé, Mendoza, Argentina, 2020;Tesco;Finest Malbec Rosé;2020;Still;Rosé;Argentina;Mendoza;;Dry;Screwcap;13.50%;;Unoaked;['Malbec', 'Torrontés']
219;Tesco, Finest The Trilogy Malbec, Mendoza, Argentina, 2018;Tesco;Finest The Trilogy Malbec;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;;Oaked;['100% Malbec']
220;Tesco, Finest Argentinian Malbec Rosé, Mendoza, 2019;Tesco;Finest Argentinian Malbec Rosé;2019;Still;Rosé;Argentina;Mendoza;;Dry;Screwcap;13.00%;Medium;Unoaked;['Malbec', 'Torrontés']
221;Viña Cobos, Cocodrilo, Mendoza, Argentina, 2019;Viña Cobos;Cocodrilo;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;;['100% Malbec']
222;Waitrose, No1 Malbec, Mendoza, Argentina, 2019;Waitrose;No1 Malbec;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;;Unoaked;['100% Malbec']
223;Zuccardi, José Zuccardi Malbec, Uco Valley, Paraje Altamira;Zuccardi;José Zuccardi Malbec;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Lightly Oaked;['5% Cabernet Sauvignon', '95% Malbec']
224;Sainsbury's, Taste the Difference High Altitude Malbec, 2019;Sainsbury's;Taste the Difference High Altitude Malbec;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
225;Morrisons, Merlot, Mendoza, Argentina 2020;Morrisons;Merlot;2020;Still;Red;Argentina;Mendoza;;Dry;Screwcap;13.00%;Medium;Unoaked;['100% Merlot']
226;Bodegas Fabre, Vinalba Patagonia Malbec, Patagonia, Argentina 2019;Bodegas Fabre;Vinalba Patagonia Malbec;2019;Still;Red;Argentina;Patagonia;;Dry;Cork;14.50%;Full;Oaked;['Malbec']
227;Cocodrilo, Malbec, Mendoza, Argentina 2019;Cocodrilo;Malbec;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;;['100% Malbec']
228;El Esteco, Don David Fairtrade Malbec, Salta, Argentina 2019;El Esteco;Don David Fairtrade Malbec;2019;Still;Red;Argentina;Salta;;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
229;The Society's, Mendoza Malbec, Mendoza, Argentina, 2019;The Society's;Mendoza Malbec;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;;Oaked;['100% Malbec']
230;Catena Zapata, Nicolas Catena Zapata, Mendoza, Argentina, 2018;Catena Zapata;Nicolas Catena Zapata;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;;['65% Cabernet Sauvignon', '35% Malbec']
231;La Celia, Eugenio Bustos Cabernet Sauvignon, San Carlos, Mendoza, 2017;La Celia;Eugenio Bustos Cabernet Sauvignon;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Natural Cork;14.00%;Full;Oaked;['100% Cabernet Sauvignon']
232;Riccitelli, Hey Malbec!, Luján de Cuyo, Mendoza, 2019;Riccitelli;Hey Malbec!;2019;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;12.00%;Light;Unoaked;['100% Malbec']
233;Catena Zapata, Adrianna Vineyard Mundus Bacillus Terrae, Uco Valley, Mendoza, 2016;Catena Zapata;Adrianna Vineyard Mundus Bacillus Terrae;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
234;Enrique Foster, Finca Los Altepes Limited Selection Malbec, Uco Valley, Los Árboles, 2015;Enrique Foster;Finca Los Altepes Limited Selection Malbec;2015;Still;Red;;;;;;;;;
235;Marcelo Miras, Joven Malbec, Patagonia, Argentina, 2018;Marcelo Miras;Joven Malbec;2018;Still;Red;Argentina;Patagonia;;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
236;Proemio, Reserve Malbec, Maipú, Russell, Mendoza, 2019;Proemio;Reserve Malbec;2019;Still;Red;Argentina;Mendoza;Maipú;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
237;Finca La Anita, Malbec, Luján de Cuyo, Agrelo, 2019;Finca La Anita;Malbec;2019;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
238;Angulo Innocenti, Malbec, Luján de Cuyo, Vistalba, 2018;Angulo Innocenti;Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
239;Finca Agostino, Estate Malbec, Mendoza, Argentina, 2019;Finca Agostino;Estate Malbec;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;Full;Oaked;['100% Malbec']
