;Title;Producer;Brand;Vintage;Wine Type;Colour;Country;Region;Appellation;Sweetness;Closure;Alcohol;Body;Oak;Grapes
2414;Marqués de Riscal, Viñas Viejas, Castilla y Léon, 2016;Marqués de Riscal;Viñas Viejas;2016;Still;Rosé;Spain;Castilla y Léon;;Dry;;14.00%;Medium;;['Grenache / Garnacha', 'Sauvignon Blanc', 'Tempranillo / Tinto Fino']
2415;Javier Sanz, V Malcorta Verdejo, Rueda, 2016;Javier Sanz;V Malcorta Verdejo;2016;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['100% Verdejo']
2416;Diez Siglos, Verdejo, Rueda, Castilla y Léon, Spain, 2017;Diez Siglos;Verdejo;2017;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['100% Verdejo']
2417;Marques de Murrieta, Primer Rosé, Rioja, 2017;Marques de Murrieta;Primer Rosé;2017;Still;Rosé;Spain;Northern Spain;Rioja;Dry;;13.00%;Medium;;['Carignan / Mazuelo']
2418;Bodegas Julián Chivite, Colección 125 Rosado, 2017;Bodegas Julián Chivite;Colección 125 Rosado;2017;Still;Rosé;Spain;Navarra;;Dry;;14.50%;Medium;;['Tempranillo / Tinto Fino']
2419;Belondrade y Lurton, Verdejo, Rueda, Castilla y Léon, 2016;Belondrade y Lurton;Verdejo;2016;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.50%;Medium;;['100% Verdejo']
2420;Palacio de Bornos, Verdejo, Rueda, Castilla y Léon, 2017;Palacio de Bornos;Verdejo;2017;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['100% Verdejo']
2421;Honorio Rubio, Lías Finas Edición Limitada, Rioja, 2014;Honorio Rubio;Lías Finas Edición Limitada;2014;Still;Rosé;Spain;Northern Spain;Rioja;Dry;;13.50%;Medium;;['Grenache / Garnacha', 'Viura']
2422;Castell d’Encús, Jhana, Costers del Segre, 2017;Castell d’Encús;Jhana;2017;Still;Rosé;Spain;Catalonia;Costers del Segre;Dry;;13.50%;Medium;;['Merlot', 'Petit Verdot']
2423;Bodegas Teodoro Recio, Seleccion Especial Acariciado Verdejo, Rueda, 2016;Bodegas Teodoro Recio;Seleccion Especial Acariciado Verdejo;2016;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['100% Verdejo']
2424;Herrero Bodega, Robert Vedel Verdejo, Rueda, 2016;Herrero Bodega;Robert Vedel Verdejo;2016;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['100% Verdejo']
2425;Bodega Gótica, Trascampanas Verdejo, Rueda, 2017;Bodega Gótica;Trascampanas Verdejo;2017;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['100% Verdejo']
2426;El Grifo, Rosado de Lágrima, Lanzarote, The Islands, 2017;El Grifo;Rosado de Lágrima;2017;Still;Rosé;Spain;The Islands;Lanzarote;Dry;;12.00%;Medium;;['Listán Negro']
2427;Pardevalles, Prieto Picudo Rosado, Tierra de León, 2017;Pardevalles;Prieto Picudo Rosado;2017;Still;Rosé;Spain;Castilla y Léon;Tierra de León;Dry;;13.50%;Medium;;['Prieto Picudo']
2428;Quinta de Aves, Campo de Calatrava Cabernet Franc & Graciano;Quinta de Aves;Campo de Calatrava Cabernet Franc & Graciano Rosé;2017;Still;Rosé;Spain;Castilla y Léon;Vino de la Tierra de Castilla y León;Dry;;13.50%;Medium;;['Cabernet Franc']
2429;Bodegas Ramon Bilbao, Edición Limitada Lías Verdejo, Rueda, 2016;Bodegas Ramón Bilbao;Edición Limitada Lías Verdejo;2016;Still;White;Spain;Castilla y Léon;Rueda;Dry;Cork;13.00%;Medium;;['100% Verdejo']
2430;Bodegas Frontonio, Supersónico Garnacha, Valdejalón, 2016;Bodegas Frontonio;Supersónico Garnacha;2016;Still;Red;Spain;Aragón;Valdejalón;Dry;Cork;14.00%;Full;;['Grenache / Garnacha']
2431;Victoria Torres Pecis, Malvasía Aromática Naturalmente Dulce Cepas Viejas, La Palma, 2012;Victoria Torres Pecis;Malvasía Aromática Naturalmente Dulce Cepas Viejas;2012;Still;White;Spain;The Islands;La Palma;Sweet;Cork;14.50%;Full;;['Malvasia']
2432;Viñas del Cámbrico, Rufete, Sierra de Salamanca, 2016;Viñas del Cámbrico;Rufete;2016;Still;Red;Spain;Castilla y Léon;Sierra de Salamanca;Dry;Cork;13.20%;Medium;;['Rufete']
2433;Sedella, Mediterranean Mountain Wine, Sierras de Málaga, 2015;Sedella;Mediterranean Mountain Wine;2015;Still;Red;Spain;Andalucia;Sierras de Málaga;Dry;Cork;13.50%;Full;;['Grenache / Garnacha']
2434;MicroBio, Correcaminos, Vino de la Tierra de Castilla y León, 2016;MicroBio;Correcaminos;2016;Still;White;Spain;Castilla y Léon;Vino de la Tierra de Castilla y León;Dry;Cork;13.20%;Medium;;['Verdejo']
2435;Alfredo Maestro Tejero, El Marciano, Vino de la Tierra de Castilla y Léon, 2016;Alfredo Maestro Tejero;El Marciano;2016;Still;Red;Spain;Castilla y Léon;Vino de la Tierra de Castilla y León;Dry;Cork;15.00%;Full;;['Grenache / Garnacha']
2436;La Rioja Alta, Viña Ardanza, Rioja, Northern Spain, 2010;La Rioja Alta;Viña Ardanza;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;14.00%;Medium;Oaked;['20% Grenache / Garnacha', '80% Tempranillo / Tinto Fino']
2437;Bodegas Muriel, Marqués de Elciego, Rioja, 2010;Bodegas Muriel;Marqués de Elciego;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;14.00%;Medium;Oaked;['100% Tempranillo / Tinto Fino']
2438;Maetierra Dominum, QP Quatro Pagos, Rioja, 2012;Maetierra Dominum;QP Quatro Pagos;2012;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Tempranillo / Tinto Fino']
2439;Finca Allende, Calvario, Rioja, Northern Spain, Spain, 2010;Finca Allende;Calvario;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;14.00%;Medium;Oaked;['2% Graciano', '8% Grenache / Garnacha', '90% Tempranillo / Tinto Fino']
2440;Jané Ventura, Finca els Camps Ull de Llebre, Penedès, 2007;Jané Ventura;Finca els Camps Ull de Llebre;2007;Still;Red;Spain;Calalunya;Penedès;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2441;Arínzano, La Casona, Navarra, Northern Spain, Spain, 2010;Arínzano;La Casona;2010;Still;Red;Spain;Northern Spain;Navarra;Dry;Cork;14.00%;Full;;['Tempranillo / Tinto Fino']
2442;La Loba Wine, La Loba Matanza, Ribera del Duero, 2015;La Loba Wine;La Loba Matanza;2015;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;14.00%;Full;;['Tempranillo / Tinto Fino']
2443;Oxer Bastegieta, Artillero, Rioja, Northern Spain, 2014;Oxer Bastegieta;Artillero;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2444;Alfredo Maestro, Viña Almate La Guindalera, Vino de la Tierra de Castilla y León, 2016;Alfredo Maestro;Viña Almate La Guindalera;2016;Still;Red;Spain;Castilla y Léon;Vino de la Tierra de Castilla y León;Dry;Cork;14.00%;Full;;['Tempranillo / Tinto Fino']
2445;Sabinares, El Temido, Arlanza, Vino de la Tierra de Castilla y León, 2012;Sabinares;El Temido;2012;Still;Red;Spain;Northern Spain;Vino de la Tierra de Castilla y León;Dry;Cork;15.00%;Full;;['Tempranillo / Tinto Fino']
2446;Bodegas Arzuaga Navarro, Pago Florentino, 2014;Bodegas Arzuaga Navarro;Pago Florentino;2014;Still;Red;Spain;Castilla y Léon;;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2447;Viña Pomal, Vinos Singulares Graciano, Rioja, 2010;Viña Pomal;Vinos Singulares Graciano;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;14.00%;Medium;Oaked;['100% Graciano']
2448;Pinna Fidelis, Vendimia Seleccionada, Ribera del Duero, 2012;Pinna Fidelis;Vendimia Seleccionada;2012;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;15.00%;Full;;['Tempranillo / Tinto Fino']
2449;Alonso del Yerro, María, Ribera del Duero, 2012;Alonso del Yerro;María;2012;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2450;Roda, Cirsion, Rioja, Northern Spain, Spain, 2010;Roda;Cirsion;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;14.50%;Medium;Oaked;['100% Tempranillo / Tinto Fino']
2451;Pago de los Capellanes, Parcela El Picón, Ribera del Duero, 2014;Pago de los Capellanes;Parcela El Picón;2014;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;15.00%;Full;;['Tempranillo / Tinto Fino']
2452;Medrano Irazu, Amador Medrano Parcela 14.8, Rioja, 2015;Medrano Irazu;Amador Medrano Parcela 14.8;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2453;Bodegas Ysios, Grano a Grano, Rioja, Northern Spain, 2016;Bodegas Ysios;Grano a Grano;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2454;De Cuzcurrita, Cerrado del Castillo, Rioja, 2013;De Cuzcurrita;Cerrado del Castillo;2013;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2455;Legaris, Alcubilla de Avellaneda, Ribera del Duero, 2015;Legaris;Alcubilla de Avellaneda;2015;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2456;Roda, Roda I, Rioja, Northern Spain, Spain, 2011;Roda;Roda I;2011;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2457;Hacienda Monasterio, Reserva Especial, Ribera del Duero, 2012;Hacienda Monasterio;Reserva Especial;2012;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;15.00%;Full;;['Tempranillo / Tinto Fino']
2458;Bodegas Bhilar, Phinca Lali, Rioja, Northern Spain, 2013;Bodegas Bhilar;Phinca Lali;2013;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;15.00%;Full;;['Tempranillo / Tinto Fino']
2459;Viñedos de Páganos, La Nieta, Rioja, Northern Spain, 2015;Viñedos de Páganos;La Nieta;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2460;Finca Allende, Calvario, Rioja, Northern Spain, Spain, 2008;Finca Allende;Calvario;2008;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2461;Màquina & Tabla, Páramos de Nicasia, Toro, 2015;Màquina & Tabla;Páramos de Nicasia;2015;Still;Red;Spain;Castilla y Léon;Toro;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2462;Mauro, Terreus Paraje de Cueva Baja, Vino de la Tierra de Castilla y León, 2015;Mauro;Terreus Paraje de Cueva Baja;2015;Still;Red;Spain;Castilla y Léon;Vino de la Tierra de Castilla y León;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2463;Abadia Retuerta, Pago Negralada, Vino de la Tierra de Castilla y León, 2015;Abadia Retuerta;Pago Negralada;2015;Still;Red;Spain;Castilla y Léon;Vino de la Tierra de Castilla y León;Dry;Cork;15.00%;Full;;['Tempranillo / Tinto Fino']
2464;Vega Sicilia, Unico, Ribera del Duero, 2008;Vega Sicilia;Unico;2008;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;14.50%;Full;Oaked;['Tempranillo / Tinto Fino']
2465;Emilio Moro, Malleolus de Valderramiro, Ribera del Duero, 2014;Emilio Moro;Malleolus de Valderramiro;2014;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2466;Dominio de Atauta, La Mala, Ribera del Duero, 2011;Dominio de Atauta;La Mala;2011;Still;Red;Spain;;;;;;;;
2467;Juvé y Camps, Selección Reserva, Cava, Penedès, Spain, 2016;Juvé y Camps;Selección Reserva;2016;Sparkling;White;Spain;Penedès;Cava;Dry;;12.00%;;;['33% Macabeo', '33% Parellada', '34% Xarel-lo']
2468;Adegas Guímaro, Mencia, Ribeira Sacra, Spain, 2017;Adegas Guímaro;Mencia;2017;Still;Red;Spain;Ribeira Sacra;;Dry;;13.00%;;;['85% Mencía', 'Merenzao', 'Caiño']
2469;Joan d'Anguera, Finca l'Argatà, Montsant, Catalunya, 2014;Joan d'Anguera;Finca l'Argatà;2014;Still;Red;Spain;Catalonia;Montsant;Dry;;14.00%;;;['5% Carignan / Mazuelo', '80% Grenache / Garnacha', '15% Syrah / Shiraz']
2470;Abadía de Poblet, La Font Voltada, Conca de Barberà, 2015;Abadía de Poblet;La Font Voltada;2015;Still;Red;Spain;;Conca de Barberà;Dry;Cork;13.00%;Medium;;['Trepat']
2471;Bodegas Tradición, VORS 30 Year Old, Palo Cortado, Jerez;Bodegas Tradición;VORS 30 Year Old;;Fortified;White;Spain;Jerez;Palo Cortado;Dry;Cork;19.50%;Full;;['Palomino']
2472;Marqués de Riscal, Reserva Historica, Rioja, 1961;Marqués de Riscal;Reserva Historica;1961;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;11.60%;Full;Oaked;['Carignan / Mazuelo', 'Graciano', 'Tempranillo / Tinto Fino']
2473;Sánchez Romate, Oloroso Encontrado Sherry, Oloroso, Jerez;Sánchez Romate;Oloroso Encontrado Sherry;;Fortified;White;Spain;Jerez;Oloroso;Dry;Screwcap;20.00%;Full;;['Moscatel']
2474;Sierra de Toloño, Camino de Santa Cruz, Rioja, Alavesa, 2016;Sierra de Toloño;Camino de Santa Cruz;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Tempranillo / Tinto Fino']
2475;Bodegas Barbadillo, Pastora Manzanilla Pasada En Rama, Jerez;Bodegas Barbadillo;Pastora Manzanilla Pasada En Rama;;Fortified;White;Spain;Jerez;;Dry;Cork;15.00%;Full;;['Palomino']
2476;R López de Heredia, Vina Tondonia Blanco, Rioja, Reserva, 2005;R López de Heredia;Vina Tondonia;2005;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;;Full;Oaked;['10% Malvasia', '90% Viura']
2477;Mar de Frades, Godello, Rías Baixas, Spain, 2016;Mar de Frades;Godello;2016;Still;White;Spain;Rías Baixas;;Dry;Natural Cork;12.50%;Light;Unoaked;['100% Godello']
2478;Mar de Frades, Finca Valiñas Albariño, Rías Baixas, 2015;Mar de Frades;Finca Valiñas Albariño;2015;Still;White;Spain;Rías Baixas;;Dry;Natural Cork;13.00%;Light;Unoaked;['100%', 'Albariño/Alvarinho']
2479;Equipo Navazos, La Bota 71 Navazos, Manzanilla, Jerez, Spain;Equipo Navazos;La Bota 71 Navazos;;Fortified;White;Spain;Jerez;Manzanilla;Dry;;15.00%;Medium;;['100% Palomino']
2480;Equipo Navazos, La Bota 59 Capataz Rivas, Manzanilla, Pasada;Equipo Navazos;La Bota 59 Capataz Rivas;;Fortified;White;Spain;Jerez;Manzanilla;Dry;;16.00%;Medium;;['100% Palomino']
2481;Equipo Navazos, La Bota 78 Bota NO, Oloroso, Jerez, Spain;Equipo Navazos;La Bota 78 Bota NO;;Fortified;White;Spain;Jerez;Oloroso;Dry;;22.00%;Medium;;['100% Palomino']
2482;Equipo Navazos, La Bota 74 Oloroso, Jerez NV;Equipo Navazos;La Bota 74 Oloroso;;Fortified;White;Spain;Montilla-Moriles;Oloroso;Dry;;21.00%;Medium;;['Palomino']
2483;Equipo Navazos, La Bota 68 Macharnudo Alto, Fino, Jerez NV;Equipo Navazos;La Bota 68 Macharnudo Alto;;Fortified;White;Spain;Jerez;Fino;Dry;;15.00%;Medium;;['100% Palomino']
2484;Equipo Navazos, La Bota 75 Sanlucar, Palo Cortado, Jerez NV;Equipo Navazos;La Bota 75 Sanlucar;;Fortified;White;Spain;Jerez;Palo Cortado;Dry;;18.00%;Medium;;['100% Palomino']
2485;Equipo Navazos, La Bota 79 Bota NO, Cream, Jerez, Spain;Equipo Navazos;La Bota 79 Bota NO;;Fortified;White;Spain;Jerez;Cream;Dry;;21.50%;Medium;;['Palomino', 'Pedro Ximénez']
2486;Equipo Navazos, Pedro Ximénez Casa del Inca, 2015;Equipo Navazos;Pedro Ximénez Casa del Inca;2015;Fortified;White;Spain;Montilla-Moriles;;Dry;;15.00%;Medium;;['Pedro Ximénez']
2487;Equipo Navazos, La Bota 82 Florpower MMXV, Manzanilla, Jerez NV;Equipo Navazos;La Bota 82 Florpower MMXV;;Fortified;White;Spain;Jerez;Manzanilla;Dry;;15.00%;Medium;;['100% Palomino']
2488;Equipo Navazos, Colet Navazos Extra Brut, Penedès, 2014;Equipo Navazos;Colet Navazos Extra Brut;2014;Fortified;White;Spain;Penedès;Penedès;Dry;;12.50%;Medium;;['100% Xarel-lo']
2489;Equipo Navazos, Colet Navazos Reserva Extra Brut, Penedés, 2013;Equipo Navazos;Colet Navazos Reserva Extra Brut;2013;Sparkling;White;Spain;Penedès;Penedès;Extra Brut;Cork;12.50%;Medium;;['100% Chardonnay']
2490;Bodegas Bilbaínas, Viña Pomal Vinos Singulares Maturana Blanca, Rioja, Spain, 2016;Bodegas Bilbaínas;Viña Pomal Vinos Singulares, Maturana Blanca;2016;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.00%;Medium;Lightly Oaked;['100% Maturana Blanca']
2491;Codorníu, Ars Collecta Paratge Qualificat La Fideuera, Cava;Codorníu;Ars Collecta Paratge Qualificat La Fideuera;2009;Sparkling;White;Spain;Penedès;Cava de Paraje Calificado;Dry;Cork;12.00%;Medium;;['Xarel-lo']
2492;Bodegas Bilbaínas, Viña Pomal Compromiso, Rioja, 2015;Bodegas Bilbaínas;Viña Pomal Compromiso;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;Lightly Oaked;['Carignan / Mazuelo', 'Graciano', '30% Grenache / Garnacha', 'Maturana Tinta', '40% Tempranillo / Tinto Fino']
2493;Freixenet, Can Sala, Cava de Paraje Calificado, 2007;Freixenet;Can Sala;2007;Sparkling;White;Spain;Penedès;Cava de Paraje Calificado;Dry;Cork;12.50%;Medium;;['Macabeo']
2494;Recaredo, Serral del Vell, Cava de Paraje Calificado, 2008;Recaredo;Serral del Vell;2008;Sparkling;White;Spain;Penedès;Cava de Paraje Calificado;Dry;Cork;12.00%;Medium;;['Xarel-lo']
2495;Gramona, Celler Batlle Paratge Qualificat Font de Jui, Cava;Gramona;Celler Batlle Paratge Qualificat Font de Jui;2007;Sparkling;White;Spain;Penedès;Cava de Paraje Calificado;Dry;Cork;12.00%;Medium;;['Xarel-lo']
2496;Juvé y Camps, La Capella, Cava de Paraje Calificado, 2010;Juvé y Camps;La Capella;2010;Sparkling;White;Spain;Penedès;Cava de Paraje Calificado;Dry;Cork;12.00%;Medium;;['Xarel-lo']
2497;Torres, Mas La Plana, Penedès, Catalonia, Spain, 2013;Torres;Mas La Plana;2013;Still;Red;Spain;Catalonia;Penedès;Dry;Cork;14.50%;Full;;['Cabernet Sauvignon']
2498;Pere Ventura, Gran Vintage, Cava de Paraje Calificado, 2014;Pere Ventura;Gran Vintage;2014;Sparkling;White;Spain;Penedès;Cava de Paraje Calificado;Dry;Cork;12.00%;Medium;;['Xarel-lo']
2499;Recaredo, Turó d’en Mota, Cava de Paraje Calificado, 2004;Recaredo;Turó d’en Mota;2004;Sparkling;White;Spain;Penedès;Cava de Paraje Calificado;Dry;Cork;12.00%;Medium;;['Xarel-lo']
2500;Bodegas Bilbaínas, Viña Pomal Alto de la Caseta, Rioja, 2012;Bodegas Bilbaínas;Viña Pomal Alto de la Caseta;2012;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;Oaked;['100% Tempranillo / Tinto Fino']
2501;Gramona, Enoteca Paratge Qualificat Font de Jui, Cava de;Gramona;Enoteca Paratge Qualificat Font de Jui;2002;Sparkling;White;Spain;Penedès;Cava de Paraje Calificado;Dry;Cork;12.50%;Medium;;['Xarel-lo']
2502;Bodegas Bilbaínas, Viña Pomal Blanc de Noirs, Cava, 2014;Bodegas Bilbaínas;Viña Pomal Blanc de Noirs;2014;Sparkling;White;Spain;Northern Spain;Cava;Brut;Cork;12.00%;Light;;['100% Grenache / Garnacha']
2503;Aldi, Exquisite Collection, Amontillado, Jerez, Spain;Aldi;Exquisite Collection;;Fortified;White;Spain;Jerez;Amontillado;Dry;;18.50%;Medium;;['100% Palomino']
2504;Domaines Lupier, La Dama, San Martín de Unx, Navarra, 2014;Domaines Lupier;La Dama, San Martín de Unx;2014;Still;Red;Spain;Navarra;;Dry;Cork;14.50%;Full;;['Grenache / Garnacha']
2505;Abel Mendoza, Guardaviñas, Rioja, Northern Spain, 2015;Abel Mendoza;Guardaviñas;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Tempranillo / Tinto Fino']
2506;Telmo Rodriguez, LZ Viñedos de Lanciego, Rioja, 2016;Telmo Rodriguez;LZ Viñedos de Lanciego;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;Unoaked;['Graciano', 'Grenache / Garnacha', 'Tempranillo / Tinto Fino']
2507;Sierra de Toloño, La Dula, Rioja, Northern Spain, 2016;Sierra de Toloño;La Dula;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Grenache / Garnacha']
2508;Lively Wines, La Bicicleta Voladora, Rioja, 2015;Lively Wines;La Bicicleta Voladora;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Tempranillo / Tinto Fino']
2509;Bodegas Ramón Bilbao, Viñedos de Altura, Rioja, 2014;Bodegas Ramón Bilbao;Viñedos de Altura;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['Tempranillo / Tinto Fino']
2510;Bodegas Bhilar, Phinca La Revilla Sexto Año, Rioja, 2011;Bodegas Bhilar;Phinca La Revilla Sexto Año;2011;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;Oaked;['Tempranillo / Tinto Fino']
2511;Gomez Cruzado, Honorable, Rioja, Northern Spain, Spain, 2014;Gomez Cruzado;Honorable;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Tempranillo / Tinto Fino']
2512;Williams & Humbert, As You Like It Medium-Sweet, Amontillado;Williams & Humbert;As You Like It Medium-Sweet;;Fortified;White;Spain;Jerez;Amontillado;Medium Sweet;;20.50%;Medium;;['100% Palomino']
2513;Bodegas Alonso, Velo Flor, Manzanilla, Jerez, Spain;Bodegas Alonso;Velo Flor;;Fortified;White;Spain;Jerez;Manzanilla;Dry;;15.00%;Light;;['100% Palomino']
2514;Félix Azpilicueta, Colección Privada Blanco, Rioja, 2015;Félix Azpilicueta;Colección Privada Blanco;2015;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;12.50%;;Oaked;['Viura']
2515;Martínez Laorden, A&A Blanco, Rioja, Northern Spain, 2016;Martínez Laorden;A&A Blanco;2016;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;12.50%;;Oaked;['Grenache Blanc / Garnacha Blanca', 'Malvasia', 'Viura']
2516;Sierra de Toloño, Blanco, Rioja, Northern Spain, Spain, 2016;Sierra de Toloño;Blanco;2016;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;12.50%;;;['Viura']
2517;Bodegas Bilbaínas, Viña Pomal, Vinos Singulares Maturana Blanca, Rioja, Spain, 2017;Bodegas Bilbaínas;Viña Pomal, Vinos Singulares Maturana Blanca;2017;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.00%;;Lightly Oaked;['Maturana Blanca']
2518;Bodega Classica, Hacienda López de Haro Blanco, Rioja, 2017;Bodega Classica;Hacienda López de Haro Blanco;2017;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;12.50%;;Lightly Oaked;['Viura']
2519;Torres, Purgatori, Costers del Segre, Catalonia, Spain, 2014;Torres;Purgatori;2014;Still;Red;Spain;Catalonia;;;;;;;
2520;Torres, Milmanda, Conca de Barberà, Catalonia, Spain, 2015;Torres;Milmanda;2015;Still;White;Spain;Catalonia;Conca de Barberà;Dry;Cork;14.00%;Medium;Lightly Oaked;['Chardonnay']
2521;Torres, Reserva Real, Penedès, Spain, 2012;Torres;Reserva Real;2012;Still;Red;Spain;Penedès;;Dry;Cork;14.50%;Full;Oaked;['5% Cabernet Franc', '85% Cabernet Sauvignon', '10% Merlot']
2522;Finca Allende, Blanco, Rioja, Northern Spain, Spain, 2014;Finca Allende;Blanco;2014;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;;Oaked;['5% Malvasia', '95% Viura']
2523;Valenciso, Blanco, Rioja, Northern Spain, Spain, 2016;Valenciso;Blanco;2016;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;;;['Grenache Blanc / Garnacha Blanca', 'Viura']
2524;Gomez Cruzado, Blanco, Rioja, Northern Spain, Spain, 2016;Gomez Cruzado;Blanco;2016;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.00%;;;['Tempranillo Blanco', 'Viura']
2525;Torres, Grans Muralles, Conca de Barberà, Catalonia, 2014;Torres;Grans Muralles;2014;Still;Red;Spain;Catalonia;Conca de Barberà;Dry;Cork;14.50%;Full;Oaked;['44% Carignan / Mazuelo', '31% Grenache / Garnacha', '17% Querol']
2526;Abel Mendoza, 5V, Rioja, Northern Spain, Spain, 2014;Abel Mendoza;5V;2014;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;;Oaked;['Malvasia', 'Torrontés', 'Viura']
2527;Juan Carlos Sancha, Ad Libitum Tempranillo Blanco, Rioja, Spain, 2016;Juan Carlos Sancha;Ad Libitum Tempranillo Blanco;2016;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.00%;;;['Tempranillo Blanco']
